CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPrelevement;CoordXPrel;CoordYPrel;ProjectPrel;LibelléProjection;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DatePrel;HeurePrel;DateFinPrel;HeureFinPrel;CdZoneVerticaleProspectee;MnémoZoneVerticaleProspectée;ProfondeurPrel;CdDifficultePrel;MnemoDifficultePrel;CdAccredPrel;MnemoAccredPrel;AgrePrel;CdFinalitePrel;LbFinalitePrel;CommentairesPrel;CdRdd;NomRdd;CdProducteurPrelevement;NomProducteurPrelevement;CdPreleveur;NomPreleveur
06017050;SAONE A CHARREY-SUR-SAONE ;353292;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2017-09-20;15:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;391791;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-02-22;08:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;391792;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-03-22;08:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;391793;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-04-23;08:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;391794;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-05-25;09:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;391795;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-06-25;09:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;391796;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-07-24;08:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;391797;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-08-24;09:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;391798;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-09-21;09:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;391799;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-10-23;09:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;391800;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-11-23;09:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;399011;864325;6665980;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-04-17;15:27:00;;;;;;0;Difficultés inconnues;2;NON ACCREDITE;0;0;Finalité inconnue;Matériel : Bouteille à messager;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;399012;864324;6665990;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-05-28;16:30:00;;;;;;0;Difficultés inconnues;2;NON ACCREDITE;0;0;Finalité inconnue;Matériel : Bouteille à messager;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;399013;864324;6665976;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-06-21;15:25:00;;;;;;0;Difficultés inconnues;2;NON ACCREDITE;0;0;Finalité inconnue;Matériel : Bouteille à messager;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;399014;864331;6665989;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-07-18;00:00:00;;;;;;0;Difficultés inconnues;2;NON ACCREDITE;0;0;Finalité inconnue;Matériel : Bouteille à messager;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;399015;864331;6665986;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-08-17;08:23:00;;;;;;0;Difficultés inconnues;2;NON ACCREDITE;0;0;Finalité inconnue;Matériel : Bouteille à messager;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;399016;864327;6666013;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2018-09-19;17:40:00;;;;;;0;Difficultés inconnues;2;NON ACCREDITE;0;0;Finalité inconnue;Matériel : Bouteille à messager;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;531183;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2011-02-15;14:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;532438;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2011-04-19;10:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;533755;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2011-06-22;08:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;534999;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2011-08-17;08:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;536125;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2011-10-18;11:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;537617;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2011-12-06;11:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;538712;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2012-02-14;11:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;43796067700098;ASCONIT CONSULTANTS
06017050;SAONE A CHARREY-SUR-SAONE ;540087;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2012-04-17;14:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;540988;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2012-06-19;16:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;43796067700098;ASCONIT CONSULTANTS
06017050;SAONE A CHARREY-SUR-SAONE ;542041;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2012-06-01;09:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;542042;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2012-06-26;11:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;542771;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2012-08-21;11:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;43796067700098;ASCONIT CONSULTANTS
06017050;SAONE A CHARREY-SUR-SAONE ;543227;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2012-07-25;17:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;544004;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2012-10-16;12:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;43796067700098;ASCONIT CONSULTANTS
06017050;SAONE A CHARREY-SUR-SAONE ;544468;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2012-08-30;08:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;544493;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2012-09-26;16:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;544494;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2012-10-25;14:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;545635;;;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2012-12-11;16:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;43796067700098;ASCONIT CONSULTANTS
06017050;SAONE A CHARREY-SUR-SAONE ;598276;864318;6665902;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2019-01-24;09:59:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;598277;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2019-02-22;09:16:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;598278;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2019-03-21;09:49:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;598279;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2019-04-19;10:44:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;598280;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2019-05-23;09:23:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;598281;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2019-06-21;10:24:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;598282;0;0;26;RGF93 / Lambert 93;3;Eau;286;Prélèvement d'eau par flacon à ouverture permanente sans transvasement;2019-07-24;09:32:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;pont inaccessible, travaux. prélèvement uniquement rive droite;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;598283;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2019-08-26;09:24:00;;;;;;0;Difficultés inconnues;2;NON ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;598284;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2019-09-20;09:24:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;pont inaccessible a cause des travaux;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;598285;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2019-10-21;10:12:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;598286;864411;6666142;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2019-11-25;10:07:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;598287;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2019-12-13;09:32:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;625108;864331;6665991;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2019-04-02;15:20:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;625109;864329;6665985;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2019-05-16;14:35:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;625110;864332;6666006;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2019-06-27;14:15:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;625111;864331;6665992;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2019-07-17;17:31:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;625112;864330;6665987;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2019-08-15;17:50:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;625113;864331;6665988;26;RGF93 / Lambert 93;3;Eau;0;Méthode inconnue;2019-09-17;11:58:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE)
06017050;SAONE A CHARREY-SUR-SAONE ;672693;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2020-01-27;11:35:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;672694;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2020-02-25;09:04:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;672695;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2020-03-26;10:34:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;672696;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2020-04-22;10:08:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;672697;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2020-05-26;10:37:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;672698;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2020-06-17;15:32:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;672699;864397;6666074;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2020-07-27;11:38:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;672700;0;0;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2020-08-25;09:31:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;672701;864401;6666052;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2020-09-22;11:01:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;672702;864424;6666056;26;RGF93 / Lambert 93;3;Eau;287;Prélèvement d'eau par flacon à ouverture permanente y compris seau avec transvasement;2020-10-30;09:27:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;672703;864407;6666060;26;RGF93 / Lambert 93;3;Eau;286;Prélèvement d'eau par flacon à ouverture permanente sans transvasement;2020-11-23;11:05:00;;;;;;0;Difficultés inconnues;1;ACCREDITE;0;0;Finalité inconnue;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
