CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdSupport;LbSupport;CdFractionAnalysee;LbFractionAnalysee;CdPrelevement;DatePrel;HeurePrel;DateAna;HeureAna;CdParametre;LbLongParamètre;RsAna;CdUniteMesure;SymUniteMesure;CdRqAna;MnemoRqAna;CdInsituAna;LbInsituAna;ProfondeurPrel;CdDifficulteAna;MnemoDifficulteAna;LdAna;LqAna;LsAna;IncertAna;CdMetFractionnement;NomMetFractionnement;CdMethode;NomMethode;RdtExtraction;CdMethodeExtraction;NomMethodeExtraction;CdAccreAna;MnemoAccredAna;AgreAna;CdStatutAna;MnemoStatutAna;CdQualAna;LbQualAna;CommentairesAna;ComResultatAna;CdRdd;NomRdd;CdProducteur;NomProducteur;CdPreleveur;NomPreleveur;CdLaboratoire;NomLaboratoire
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);672696;2020-04-22;10:08:00;2020-04-23;;1340;Nitrates;13.2;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);672697;2020-05-26;10:37:00;2020-05-27;;1340;Nitrates;16.3;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);672698;2020-06-17;15:32:00;2020-06-17;;1340;Nitrates;9.8;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);672699;2020-07-27;11:38:00;2020-07-28;;1340;Nitrates;5.1;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);672700;2020-08-25;09:31:00;2020-08-25;;1340;Nitrates;1.6;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);672701;2020-09-22;11:01:00;2020-09-23;;1340;Nitrates;2.2;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);672702;2020-10-30;09:27:00;2020-10-31;;1340;Nitrates;20;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);672703;2020-11-23;11:05:00;2020-11-24;;1340;Nitrates;17;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);672704;2020-12-10;09:54:00;2020-12-11;;1340;Nitrates;13;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);684535;2020-04-07;12:45:00;2020-04-08;;1340;Nitrates;15.4;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);684536;2020-05-27;14:58:00;2020-05-28;;1340;Nitrates;17.6;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);684537;2020-06-17;17:00:00;2020-06-18;;1340;Nitrates;10.6;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);684538;2020-07-15;15:40:00;2020-07-17;;1340;Nitrates;8.7;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);684539;2020-08-12;16:17:00;2020-08-13;;1340;Nitrates;2.3;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);684540;2020-09-09;15:34:00;2020-09-10;;1340;Nitrates;2.2;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;;;;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);721287;2021-01-21;13:55:00;2021-01-22;;1340;Nitrates;19;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);721288;2021-02-22;14:25:00;2021-02-23;;1340;Nitrates;18;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);721289;2021-03-23;11:55:00;2021-03-24;;1340;Nitrates;16;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);721290;2021-04-26;15:49:00;2021-04-27;;1340;Nitrates;12;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);721291;2021-05-24;10:36:00;2021-05-25;;1340;Nitrates;9.6;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);721292;2021-06-25;10:32:00;2021-06-26;;1340;Nitrates;8.9;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);721295;2021-09-23;12:17:00;2021-09-24;;1340;Nitrates;10;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);721296;2021-10-21;16:16:00;2021-10-22;;1340;Nitrates;10;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);721297;2021-11-24;13:14:00;2021-11-25;;1340;Nitrates;16;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);730011;2021-06-25;10:33:00;2021-06-26;;1340;Nitrates;8.7;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON;41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);731706;2021-04-06;17:30:00;2021-04-07;;1340;Nitrates;14;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);731707;2021-05-27;14:30:00;2021-05-28;;1340;Nitrates;11;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);731708;2021-06-24;16:08:00;2021-06-25;;1340;Nitrates;9.6;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
06017050;SAONE A CHARREY-SUR-SAONE ;3;Eau;3;Phase aqueuse de l'eau (filtrée, centrifugée...);731709;2021-07-28;13:33:00;2021-07-29;;1340;Nitrates;12;173;mg(NO3)/L;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;2;Laboratoire;;0;Difficultés inconnues;0.17;0.5;;25;;;257;Qualité de l'eau - Détermination de l'azote nitreux et de l'azote nitrique et de la somme des deux par analyse en flux (CFA et FIA) et détection spectrométrique (NF EN ISO 13395 Octobre 1996 / T90-012);;;;1;Analyse réalisée sous accréditation;1;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;;;0600000330/0600000331;;18690155900069;AGENCE EAU RHONE MEDITERRANEE ET CORSE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);41054531300042;CARSO - LABORATOIRE SANTE ENVIRONNEMENT HYGIENE DE LYON
